time,body_id,mass,x,y,z,vx,vy,vz
1620000.0,1,2.6523384296295672e+23,-140076253.077472,143003179.34602073,-1211109751.933774,2862.6673246650535,4433.304261206513,-3213.1186544815628
1620000.0,2,9.406705410554697e+24,-1403821239.1111336,1187154427.858413,-778444356.050845,-1739.1750563226485,608.6187303134967,-444.26341122603037
1620000.0,3,3.358963612509865e+24,-295332266.3625708,-96799609.91608939,-1761398264.8131816,-626.4893566812765,-1227.3798022633796,-91.23626301582574
1620000.0,4,7.418048871488694e+24,-39445753.85524242,140925624.1226421,729969475.2178967,122.64839553763248,-170.50012547139772,1209.3163993966728
1620000.0,5,3.685693586328256e+24,141117855.78439996,-217057416.4996149,-1487396420.4926212,1489.1945287247613,86.5176766486264,-2066.0290857696846
1620000.0,6,6.226357146557448e+24,-401303991.3398125,61397200.2598424,-1073489823.2024999,613.4891816080948,265.42375380641664,865.3439784497764
1620000.0,7,8.465520410768719e+24,-19971239.94690323,-131187007.86966892,-1454625060.8944416,-11.557699474949672,-28.311959403431743,-1128.1292491879487
1620000.0,8,6.293250332675079e+24,-155355960.2523095,101915354.05700055,-1370445874.9012103,-64.06374216515619,341.32960604432685,772.9583474247205
1620000.0,9,9.6333450285479e+24,-230288077.814825,21296543.910068095,-1193347346.8145936,-220.43194793006447,-644.2303206640356,-2502.7146056813003
1630000.0,0,1.554118165150887e+23,-1768846903.2959518,472589418.66763085,-1331569728.5869398,401.4181378143442,503.3653450340996,-415.0808069385386
1630000.0,1,2.6523384296295672e+23,-112339776.15163445,185921933.20782527,-1243937893.2688541,2692.207738127933,4156.320324066787,-3354.6205190392716
1630000.0,2,9.406705410554697e+24,-1421183990.6966908,1193211891.9559798,-782895426.033165,-1733.3905709459289,602.8980172062851,-445.9436383636988
1630000.0,3,3.358963612509865e+24,-301417580.6565906,-109016742.377502,-1761941398.1040077,-590.2933195947504,-1215.7503643927803,-17.49937506327167
1630000.0,4,7.418048871488694e+24,-38225110.31528724,139221225.56937984,742029436.4299518,121.48460399265352,-170.37916608340524,1202.6981135521296
1630000.0,5,3.685693586328256e+24,155112639.60575435,-215689647.25144798,-1507809618.0084162,1312.847483522536,183.92688103123945,-2016.38829169418
1630000.0,6,6.226357146557448e+24,-394479104.80283636,63902605.64819154,-1065438211.2502301,746.675702241759,235.79244422485175,744.4361592978371
1630000.0,7,8.465520410768719e+24,-20144461.715225525,-131276298.8873055,-1465713979.4963927,-24.452783712461603,11.119270137508273,-1089.2194325482203
1630000.0,8,6.293250332675079e+24,-156198664.5124611,104649714.5510767,-1362078188.965734,-108.7883219343683,201.32896957073518,903.5699284116831
1630000.0,9,9.6333450285479e+24,-232475304.30174062,15077936.05987015,-1218742060.3401618,-211.36084494535527,-596.5101570961119,-2578.226899034661
1640000.0,0,1.554118165150887e+23,-1764775691.1949914,477634376.768446,-1335698448.3912194,412.8052145163154,505.6391165098182,-410.6536013748048
1640000.0,1,2.6523384296295672e+23,-86173542.53861004,226167238.19233996,-1278095347.0270562,2543.3406127233156,3895.616174237345,-3465.496430359546
1640000.0,2,9.406705410554697e+24,-1438489346.1813617,1199212847.4425528,-787363095.9155388,-1727.6956767722456,597.3164600521368,-447.5835944521854
1640000.0,3,3.358963612509865e+24,-307132589.38677436,-121108530.84268643,-1761749703.7532992,-552.4163069413055,-1202.2736257996098,55.798350200807214
1640000.0,4,7.418048871488694e+24,-37015978.83409474,137518048.6111752,754023860.152938,120.34594734122072,-170.25584124235613,1196.207919116618
1640000.0,5,3.685693586328256e+24,167427911.64503512,-213430959.66935566,-1527721155.9955425,1152.6395079465206,265.486056489361,-1965.8138217447015
1640000.0,6,6.226357146557448e+24,-386456524.696284,66118755.96244639,-1058601433.1873507,853.8427288525525,207.85784917699897,623.3204569759458
1640000.0,7,8.465520410768719e+24,-20485534.772958357,-130954700.70170353,-1476400752.5423949,-45.01905957220703,53.588795284510375,-1047.6773827367892
1640000.0,8,6.293250332675079e+24,-157634701.75411454,105830396.19287616,-1352326028.7848303,-184.95078283803798,27.157739507563235,1048.5995945710665
1640000.0,9,9.6333450285479e+24,-234393861.37259924,9443106.660682313,-1244955014.4372363,-165.47908629299988,-525.400827431929,-2666.5231936666164
1650000.0,0,1.554118165150887e+23,-1760591183.6233974,482702445.8549233,-1339782622.1648886,424.07574159394267,507.98707405084656,-406.17232618599934
1650000.0,1,2.6523384296295672e+23,-61395318.82329501,263958695.87828273,-1313009374.8397849,2417.758076727273,3671.7155599088655,-3506.9827247693866
1650000.0,2,9.406705410554697e+24,-1455738196.7610004,1205158669.3879137,-791846969.0314313,-1722.0894264758863,591.8707228092202,-449.1844918993028
1650000.0,3,3.358963612509865e+24,-312460066.2190446,-133055249.80830567,-1760825507.0253003,-512.7675232660949,-1186.6823701945125,129.07374507492216
1650000.0,4,7.418048871488694e+24,-35818109.12160343,135816115.80698732,765953998.9071501,119.23221212019254,-170.13037867969814,1189.840186233098
1650000.0,5,3.685693586328256e+24,178207819.53806782,-210419574.3389207,-1547124522.0803723,1005.3067330738261,334.9905891517717,-1914.8159746446277
1650000.0,6,6.226357146557448e+24,-377470668.51967186,68069498.25519088,-1052958779.9565582,940.2797518330254,182.84574182410736,506.05921113769676
1650000.0,7,8.465520410768719e+24,-21068986.439870354,-130198619.75155862,-1486658502.048785,-72.91964020833011,97.86980352224067,-1003.4013526796194
1650000.0,8,6.293250332675079e+24,-160052974.0106293,104999341.97417249,-1341098146.8449447,-308.2091976749148,-205.7859899579299,1195.3988827264675
1650000.0,9,9.6333450285479e+24,-235638162.26590046,4693734.052284727,-1272101634.553401,-75.10254301642519,-416.65150492099366,-2763.067361745547
1660000.0,0,1.554118165150887e+23,-1756294589.8857412,487794353.41824144,-1343821730.773662,435.2209580987016,510.4062828062512,-401.641312636312
1660000.0,1,2.6523384296295672e+23,-37708333.76579065,299783518.7686811,-1348099504.8715663,2324.853936268665,3501.853642668942,-3506.9939703263917
1660000.0,2,9.406705410554697e+24,-1472931424.0213938,1211050698.3952787,-796346660.8076729,-1716.5708463618855,586.5572503441674,-450.74752443926195
1660000.0,3,3.358963612509865e+24,-317381618.87998617,-144833960.78541446,-1759166875.1441808,-471.2005012189035,-1168.5959435212735,202.7586873645026
1660000.0,4,7.418048871488694e+24,-34631253.21928479,134115447.10621822,777821050.2374654,118.14313012463779,-170.00308247493663,1183.5895398169612
1660000.0,5,3.685693586328256e+24,187568623.94503325,-206762289.96322063,-1566017011.2912655,868.4720163454293,395.03358032933073,-1863.6737758245033
1660000.0,6,6.226357146557448e+24,-367701226.5271563,69786788.12115549,-1048462581.8124149,1011.4524439697417,161.18031231798608,394.0831216001168
1660000.0,7,8.465520410768719e+24,-21968718.18643997,-128993201.9835151,-1496459526.7173865,-108.34735230194597,143.41439079019466,-956.3218164941032
1660000.0,8,6.293250332675079e+24,-164007690.43951127,101429787.7811826,-1328517938.3088608,-494.23219715052994,-524.4923505925827,1310.5059285747266
1660000.0,9,9.6333450285479e+24,-235723447.58371624,1289001.939310229,-1300175460.0464542,67.24073151462909,-254.01844301166005,-2846.255207566295
1670000.0,0,1.554118165150887e+23,-1751887206.934188,492910795.80070406,-1347815298.7079074,446.2320918658866,512.8934422874316,-397.0649280680168
1670000.0,1,2.6523384296295672e+23,-14813540.523736708,334135968.61855763,-1383106752.099024,2257.6115816836764,3374.488633738296,-3493.4881282878473
1670000.0,2,9.406705410554697e+24,-1490069899.831493,1216890238.5048406,-800861798.2999452,-1711.1389805211616,581.3722910036201,-452.27382213964074
1670000.0,3,3.358963612509865e+24,-321877011.25636804,-156417224.0868069,-1756767635.7884448,-427.4893818477985,-1147.4907255748597,277.2563610356349
1670000.0,4,7.418048871488694e+24,-33455166.50276352,132416058.71180922,789626159.1131952,117.07828787773177,-169.8744154706564,1177.450848413905
1670000.0,5,3.685693586328256e+24,195605968.50179812,-202543935.74179,-1584398073.1908891,740.3510149570969,447.47548991302165,-1812.5526012945934
1670000.0,6,6.226357146557448e+24,-357275871.7161081,71303436.70130645,-1045061390.3231083,1072.2107198817735,142.62414814629904,286.8245987497408
1670000.0,7,8.465520410768719e+24,-23262771.506136198,-127326055.5393648,-1505775502.2123175,-151.9171712437064,190.2761948407992,-906.3835105055148
1670000.0,8,6.293250332675079e+24,-170144767.6482753,94197963.1102574,-1315220920.3044245,-741.2990563264913,-935.2091117030092,1324.0391046390782
1670000.0,9,9.6333450285479e+24,-234127852.9144989,-191725.2884740488,-1328830212.0945952,258.629031825446,-33.88633222626513,-2869.4187491582657
1680000.0,0,1.554118165150887e+23,-1747370419.453124,498052434.0949856,-1351762893.6622293,457.10037930162684,515.4447658852615,-392.4474242534396
1680000.0,1,2.6523384296295672e+23,7497981.993555263,367364782.31748605,-1417962109.0127366,2206.8772851884314,3275.039717154528,-3477.5603869495735
1680000.0,2,9.406705410554697e+24,-1507154487.0038447,1222678555.479994,-805392019.6502448,-1705.7929921460277,576.3119571766424,-453.7644866163112
1680000.0,3,3.358963612509865e+24,-325923309.14253753,-167771625.92138156,-1753618174.881915,-381.32297846981675,-1122.7016431928587,352.8259887629132
1680000.0,4,7.418048871488694e+24,-32289609.499225855,130717960.97304852,801370420.9512804,116.03706443194298,-169.7450989110721,1171.419378572666
1680000.0,5,3.685693586328256e+24,202399856.0246159,-197833199.72967932,-1602268488.8690522,619.5777515704667,493.7197379073234,-1761.5590961763623
1680000.0,6,6.226357146557448e+24,-346278584.414792,72646709.03800549,-1042716889.0899439,1126.3834121287512,126.29721490435013,182.33019037122435
1680000.0,7,8.465520410768719e+24,-25036805.160699576,-125181208.34054045,-1514577635.809171,-204.49989849248973,239.1181691286966,-853.5480607587033
1680000.0,8,6.293250332675079e+24,-178883310.1832242,82606679.50875697,-1302636927.4777567,-1001.7961846162683,-1379.2341090905943,1159.3867496749708
1680000.0,9,9.6333450285479e+24,-230491710.0065594,679124.7245792679,-1357188036.1391401,466.9139347901115,205.01923946405137,-2781.0197415746734
1690000.0,0,1.554118165150887e+23,-1742745699.33678,503219887.8963652,-1355664125.0562398,467.8171629162485,518.055681000352,-387.79291261834067
1690000.0,1,2.6523384296295672e+23,29357775.395015106,399696273.75738525,-1452660100.7194865,2166.4647795932133,3193.7617024050414,-3462.2052684138716
1690000.0,2,9.406705410554697e+24,-1524186040.9014378,1228416876.0730696,-809936974.3547872,-1700.5322274631078,571.3723647616628,-455.22071053021506
1690000.0,3,3.358963612509865e+24,-329494213.79192615,-178856717.36553052,-1749707664.8723457,-332.353678503664,-1093.5105354789084,429.4287163623101
1690000.0,4,7.418048871488694e+24,-31134349.846725877,129021155.65742517,813054887.2271775,115.01868063704421,-169.61611057548666,1165.4911396127868
1690000.0,5,3.685693586328256e+24,208018283.62710646,-192686318.6291637,-1619629903.851666,505.1040496675091,534.872522362924,-1710.7610261845941
1690000.0,6,6.226357146557448e+24,-334761753.72922546,73831628.1733843,-1041414278.4129502,1176.3873455854502,110.6316234650799,78.00435234161212
1690000.0,7,8.465520410768719e+24,-27385417.798542477,-122533208.5344921,-1522836774.2398298,-266.9697661411627,291.14866534726946,-797.7739953019475
1690000.0,8,6.293250332675079e+24,-189952312.0220499,66896736.87626142,-1292585007.736504,-1195.0149928502835,-1739.5964688776025,832.0425910464263
1690000.0,9,9.6333450285479e+24,-224913196.5731704,3712138.3884650352,-1384100227.9913,639.026738202296,385.834606779786,-2589.412522640174
1700000.0,0,1.554118165150887e+23,-1738014604.0341647,508413725.9039665,-1359518643.6658504,478.3740051242644,520.7205564815938,-383.1056152028234
1700000.0,1,2.6523384296295672e+23,50849184.32241657,431280719.63371396,-1487209471.648446,2132.7431775089754,3124.8983851615044,-3447.8214331197632
1700000.0,2,9.406705410554697e+24,-1541165410.9191852,1234106388.9546003,-814496324.7364693,-1695.356114336037,566.5498050720831,-456.6438714350062
1700000.0,3,3.358963612509865e+24,-332560169.1561305,-189625256.18495017,-1745027417.0920763,-280.29390787145417,-1059.3023294160596,506.6862866119207
1700000.0,4,7.418048871488694e+24,-29989163.024638504,127325634.24810693,824680574.3853325,114.0223833016418,-169.4884823125398,1159.6631237360236
1700000.0,5,3.685693586328256e+24,212520067.69472924,-187149595.59727946,-1636484473.3098469,396.13069151083954,571.823504541479,-1660.1936411851425
1700000.0,6,6.226357146557448e+24,-322762185.4222691,74854660.56668045,-1041163592.3532556,1222.895853103545,93.5490447132107,-28.326955250719706
1700000.0,7,8.465520410768719e+24,-30411272.739851627,-119342588.80500011,-1530523054.6359031,-340.06907442633974,347.9281278096757,-738.9453917723783
1700000.0,8,6.293250332675079e+24,-202432645.23659214,48320401.361364074,-1286133548.8108764,-1284.3619053118412,-1950.4816216596942,461.63658663695304
1700000.0,9,9.6333450285479e+24,-217913173.64488456,8052781.223579336,-1408891673.3155177,751.5844205610786,465.1447374633751,-2371.2853171787774
1710000.0,0,1.554118165150887e+23,-1733178773.9825485,513634455.218906,-1363326144.5320911,488.7627529021105,523.4327365680846,-378.39020944268145
1710000.0,1,2.6523384296295672e+23,72027803.49174944,462223991.25907046,-1521619060.1367652,2103.6454268295415,3065.0936434506125,-3434.2055984028807
1710000.0,2,9.406705410554697e+24,-1558093440.2687957,1239748246.8926857,-819069747.6662405,-1690.263956059948,561.8408017065274,-458.03548163776594
1710000.0,3,3.358963612509865e+24,-335089331.0018101,-200024797.28039137,-1739573670.6813138,-224.9771008542286,-1019.6554930711147,584.0251006551074
1710000.0,4,7.418048871488694e+24,-28853831.20166642,125631378.72523203,836248473.1163025,113.0476013879207,-169.3630518382185,1153.9331254830342
1710000.0,5,3.685693586328256e+24,215956992.39639822,-181261331.04503164,-1652834579.375054,292.03845051796355,605.2904650906287,-1609.869111779868
1710000.0,6,6.226357146557448e+24,-310318189.791951,75691178.57117298,-1041990144.2483543,1265.0292168743085,73.0297268801688,-137.42192492741015
1710000.0,7,8.465520410768719e+24,-34224495.31278608,-115552986.23145756,-1537604715.616448,-424.60800717436643,411.28847615982966,-676.7862351450699
1710000.0,8,6.293250332675079e+24,-215378796.77640826,28296934.103224196,-1283164122.478663,-1294.8620236207878,-2037.7925658166225,145.3430081409129
1710000.0,9,9.6333450285479e+24,-210019552.0760511,12732601.07936523,-1431652528.719753,822.4515228292789,459.2420276334258,-2189.6701144895765
1720000.0,0,1.554118165150887e+23,-1728239929.5622926,518882512.2657058,-1367086372.4363127,498.9755787819628,526.1847853754612,-373.6519683348928
1720000.0,1,2.6523384296295672e+23,92933329.82731749,492605682.3673052,-1555895383.0568056,2077.967877097123,3012.308962158158,-3421.138496471188
1720000.0,2,9.406705410554697e+24,-1574970964.014534,1245343568.7580526,-823656935.2739273,-1685.254811675702,557.2420332097023,-459.39705974904035
1720000.0,3,3.358963612509865e+24,-337048766.5996078,-209999560.39830077,-1733348604.0969262,-166.34619198127666,-974.3130472983388,660.8550084265099
1720000.0,4,7.418048871488694e+24,-27728141.289566256,123938364.07633495,847759554.4021627,112.09394612221048,-169.24038199643613,1148.2993450702475
1720000.0,5,3.685693586328256e+24,218375270.96642274,-175053333.3582608,-1668682657.7915316,192.3224017529084,635.8613329259374,-1559.7874617914024
1720000.0,6,6.226357146557448e+24,-297481373.9603465,76299562.96827574,-1043918154.0739534,1301.1817110123757,47.79602014253221,-248.32956075325868
1720000.0,7,8.465520410768719e+24,-38945338.59581613,-111087391.02937216,-1544046208.528767,-521.8779319089344,483.6059793151288,-610.8096219906322
1720000.0,8,6.293250332675079e+24,-228190849.14201644,7800869.123125961,-1282965412.2300048,-1262.6358633413872,-2052.785292489274,-92.9650066804827
1720000.0,9,9.6333450285479e+24,-201514792.0596985,17063630.866847523,-1452862247.9883237,877.6033612146783,400.0938450129491,-2061.0025435566627
1730000.0,0,1.554118165150887e+23,-1723199867.5500045,524158256.1199926,-1370799127.6705532,509.00504451043173,528.9686953288194,-368.8967029760269
1730000.0,1,2.6523384296295672e+23,113595963.66789813,522488893.84788525,-1590043204.071793,2054.965991622892,2965.2109387303367,-3408.4902119145336
1730000.0,2,9.406705410554697e+24,-1591798806.5580316,1250893440.5581048,-828257594.4970168,-1680.327495373811,552.7502345579471,-460.73003826221617
1730000.0,3,3.358963612509865e+24,-338405365.1324546,-219491713.80404145,-1726359956.920695,-104.41701055929668,-923.1096783707279,736.6622933228329
1730000.0,4,7.418048871488694e+24,-26611883.53002435,122246560.82238576,859214772.0049187,111.1611243066975,-169.12081743892546,1142.76010595303
1730000.0,5,3.685693586328256e+24,219816426.00772905,-168552009.98714817,-1684031106.7961588,96.54236328083954,664.0346133358618,-1509.941309067123
1730000.0,6,6.226357146557448e+24,-284318824.46911275,76630894.41009639,-1046955676.6267763,1330.013307095464,17.687954289542613,-358.9079855932681
1730000.0,7,8.465520410768719e+24,-44711300.42628939,-105839759.24917324,-1549805956.5602834,-634.1246028092454,568.4592385964563,-540.2935555312062
1730000.0,8,6.293250332675079e+24,-240564727.6936254,-12639761.743142046,-1284809856.8950567,-1209.7656727161514,-2031.1261995855489,-266.69822306909765
1730000.0,9,9.6333450285479e+24,-192460939.74245748,20626506.523406774,-1473024737.6139832,934.4990101612362,307.7507988393641,-1978.3649827165068
1740000.0,0,1.554118165150887e+23,-1718060456.783459,529461963.4124065,-1374464270.861583,518.8441940309662,531.7759972988141,-364.13065057943146
1740000.0,1,2.6523384296295672e+23,134039829.26490639,551925533.8317937,-1624066370.304387,2034.144516227522,2922.8579303896518,-3396.2017485120323
1740000.0,2,9.406705410554697e+24,-1608577779.3877814,1256398915.6706254,-832871445.9945716,-1675.4806174904802,548.362138371088,-462.0357259903004
1740000.0,3,3.358963612509865e+24,-339126434.83207256,-228441974.30939856,-1718620106.7166307,-39.25549155957672,-865.9121486847386,811.0341285259688
1740000.0,4,7.418048871488694e+24,-25504850.96805401,120555936.7945907,870615062.9821103,110.24885735615273,-169.0045629952387,1137.3137323351073
1740000.0,5,3.685693586328256e+24,220317750.9518777,-161779094.28918102,-1698882206.4511275,4.287369733869148,690.2512198164734,-1460.3135054825684
1740000.0,6,6.226357146557448e+24,-270906863.2588226,76639954.69546461,-1051087226.5910269,1351.0747161202999,-16.452093192017198,-466.75346182134206
1740000.0,7,8.465520410768719e+24,-51689689.046592064,-99657547.15352683,-1554833928.6075547,-765.2100268134662,671.8541748146284,-464.2698192540513
1740000.0,8,6.293250332675079e+24,-252352795.59559432,-32764506.564845033,-1288153165.198825,-1146.603431343056,-1991.8356275920448,-395.9695475529625
1740000.0,9,9.6333450285479e+24,-182783756.01893166,23131462.11740916,-1492545248.1469626,1003.7782350169746,188.63042007043646,-1930.8841473916245
1750000.0,0,1.554118165150887e+23,-1712823632.7736592,534793823.9984191,-1378081726.7204237,528.4866708589872,534.5978108421181,-359.36037583492924
1750000.0,1,2.6523384296295672e+23,154284880.00502953,580959362.9979731,-1657968362.029699,2015.1521059755291,2884.5435986236757,-3384.2542036365912
1750000.0,2,9.406705410554697e+24,-1625308679.2282627,1261861014.675299,-837498222.8607497,-1670.7126194450454,544.0744498518482,-463.3153015621259
1750000.0,3,3.358963612509865e+24,-339180179.1181837,-236789713.76248145,-1710145051.9848168,29.02369321305607,-802.57908573163,883.6584908351034
1750000.0,4,7.418048871488694e+24,-24406839.579797942,118866458.24515964,881961347.4558718,109.35683164390572,-168.89173596576276,1131.9585098641578
1750000.0,5,3.685693586328256e+24,219912450.29452324,-154752098.5362236,-1713237986.339076,-84.85456038819058,714.917925384647,-1410.869333288542
1750000.0,6,6.226357146557448e+24,-257321388.1041001,76293110.11040951,-1056275473.8098688,1364.867400752751,-53.24077957277975,-570.004111174158
1750000.0,7,8.465520410768719e+24,-60099319.62677982,-92306257.05062994,-1559069383.4890518,-921.8782902224332,804.826353794281,-381.5946364960426
1750000.0,8,6.293250332675079e+24,-263478577.44000205,-52450147.68512672,-1292637593.1135573,-1077.8497510988554,-1944.4112224807475,-497.2864510193101
1750000.0,9,9.6333450285479e+24,-172315544.57209417,24297052.502919,-1511729510.9136138,1094.3203502260278,38.16342905310047,-1909.887018079764
1760000.0,0,1.554118165150887e+23,-1707491391.0034525,540153936.9654204,-1381651486.8999217,537.9268657662649,537.4248642936673,-354.5926891456673
1760000.0,1,2.6523384296295672e+23,174348037.15572867,609627898.6872963,-1691752579.236029,1997.727117451773,2849.715644912993,-3372.647760308211
1760000.0,2,9.406705410554697e+24,-1641992286.4547434,1267280725.0140257,-842137669.3532885,-1666.0217913382526,539.8838339896514,-464.5698211535369
1760000.0,3,3.358963612509865e+24,-338536267.99250364,-244472729.10213137,-1700953425.8245513,100.23615036230191,-732.9329195056093,954.3196309287486
1760000.0,4,7.418048871488694e+24,-23317648.76427664,117178090.57740283,893254528.171249,108.4846733920098,-168.78239124296616,1126.6926773404557
1760000.0,5,3.685693586328256e+24,218629467.1543137,-147484558.69520596,-1727099986.6494014,-171.33036825965166,738.4262646606436,-1361.5425347775513
1760000.0,6,6.226357146557448e+24,-243629830.27337152,75571138.52147558,-1062468893.9903606,1372.5102023935558,-91.2521343485612,-667.7051665475814
1760000.0,7,8.465520410768719e+24,-70251603.14838587,-83391538.90559226,-1562441064.0258858,-1116.6385079926642,990.1132941215639,-291.50296334949974
1760000.0,8,6.293250332675079e+24,-273899422.7636545,-71641621.03812477,-1298045035.9781716,-1005.925040365142,-1893.5371650835068,-582.1437065370412
1760000.0,9,9.6333450285479e+24,-160788400.63731077,23734703.105211228,-1530809694.720484,1218.2172836579664,-161.68592671733373,-1909.1013327850403
1770000.0,0,1.554118165150887e+23,-1702065778.498755,545542306.7272574,-1385173612.0511122,547.160122262268,540.2474919915112,-349.8345645999776
1770000.0,1,2.6523384296295672e+23,194243925.99943766,637963708.5549213,-1725422468.0755317,1981.6683652397278,2817.930702182446,-3361.3901099925633
1770000.0,2,9.406705410554697e+24,-1658629363.5801883,1272659000.4975793,-846789539.7439418,-1661.4062672175585,535.7868938154313,-465.8002350156761
1770000.0,3,3.358963612509865e+24,-337166762.6630146,-251426784.44976404,-1691065564.7554784,174.07539393595115,-656.7433349839216,1022.8906549184126
1770000.0,4,7.418048871488694e+24,-22237082.012786992,115490798.9278575,904495490.0383809,107.63193629703879,-168.6765267732271,1121.514430269865
1770000.0,5,3.685693586328256e+24,216492902.97453377,-139986096.7632482,-1740468827.8502166,-255.67264953040026,761.1706608046718,-1312.209299164805
1770000.0,6,6.226357146557448e+24,-229887126.31881824,74467882.57743117,-1069610900.8717732,1375.3172279758976,-129.33280451750116,-759.7685366026651
1770000.0,7,8.465520410768719e+24,-82639565.27970158,-72157503.49405804,-1564883084.481915,-1375.3523917908085,1283.733563759143,-197.07816179435156
1770000.0,8,6.293250332675079e+24,-283591563.22545904,-90316745.35891262,-1304251127.1605687,-932.3152331742189,-1841.3566563285658,-658.0159633854714
1770000.0,9,9.6333450285479e+24,-147767825.97596678,20749130.55217111,-1549955014.8827076,1398.631748335133,-459.7061129665498,-1920.991913822517
1780000.0,0,1.554118165150887e+23,-1696548882.7334013,550958838.9534255,-1388648232.9626062,556.1830917640348,543.055602233068,-345.0930341151316
1780000.0,1,2.6523384296295672e+23,213985391.11600968,665995357.5994518,-1758981564.2892978,1966.8189132520736,2788.828419959453,-3350.4908837205357
1780000.0,2,9.406705410554697e+24,-1675220653.5019321,1277996760.4329398,-851453597.3961216,-1656.8639738639315,531.7801086667725,-467.00741923956383
1780000.0,3,3.358963612509865e+24,-335047825.2930808,-257585110.35489592,-1680502720.508067,250.0006277996824,-573.7419815410433,1089.3069648196472
1780000.0,4,7.418048871488694e+24,-21164947.684828464,113804548.78461835,915685099.7540244,106.7980906880126,-168.5740696325272,1116.421933957537
1780000.0,5,3.685693586328256e+24,213520730.97608447,-132262299.15956147,-1753343388.328351,-338.5990800100138,783.5664326863126,-1262.6298005071592
1780000.0,6,6.226357146557448e+24,-216135471.47887373,72986885.23035969,-1077647414.892088,1374.4814427533852,-166.69596474096994,-846.7390525776439
1780000.0,7,8.465520410768719e+24,-98162993.2653183,-56792534.43299348,-1566464736.2514536,-1759.4237143802197,1876.296341917018,-134.106849644096
1780000.0,8,6.293250332675079e+24,-292543714.4489242,-108466619.21435887,-1311191416.9315279,-858.0940554797078,-1788.4922559999318,-729.600490608811
1780000.0,9,9.6333450285479e+24,-132458142.19309852,13717430.88249186,-1569175455.0988398,1689.9199941746535,-1023.7401187064327,-1910.756280638318
1790000.0,0,1.554118165150887e+23,-1690942814.8342817,556403336.0601915,-1392075550.4395852,564.9946699017418,545.8386445729141,-340.37504967766284
1790000.0,1,2.6523384296295672e+23,233583892.53631383,693748170.954308,-1792433498.8494234,1953.0578668767641,2762.1214076270444,-3339.959074335278
1790000.0,2,9.406705410554697e+24,-1691766876.564125,1283294887.6102817,-856129614.4355946,-1652.392393274271,527.8596401747476,-468.19229115330546
1790000.0,3,3.358963612509865e+24,-332163131.81500363,-262878575.35126877,-1669286933.4789193,326.990849770135,-483.785115141499,1153.425201244621
1790000.0,4,7.418048871488694e+24,-20101059.92994969,112119306.93753399,926824205.6810218,105.98250493077396,-168.47481154962924,1111.4133746815764
1790000.0,5,3.685693586328256e+24,209721872.96190378,-124314521.30601937,-1765718927.0713596,-421.2758036684009,806.0251287823829,-1212.2625552748752
1790000.0,6,6.226357146557448e+24,-202406542.17988938,71137990.42391407,-1086531934.8182514,1370.8897395390586,-202.83862160291372,-929.5491130009027
1790000.0,7,8.465520410768719e+24,-118359243.82743292,-30097921.435833696,-1569289533.3806238,-2149.8610293212537,4118.81438984583,-871.3986700344041
1790000.0,8,6.293250332675079e+24,-300755009.6436263,-126082855.67598295,-1318838156.0281265,-784.392194310546,-1734.4680951733737,-799.5898399900741
1790000.0,9,9.6333450285479e+24,-113497281.44745131,-3723384.0671249535,-1586665589.4041944,1988.4845547117889,-3041.852930327581,-1200.5784305054392
1800000.0,0,1.554118165150887e+23,-1685249676.9651546,561875498.1175541,-1395455837.1951072,573.5973073680989,548.5874474580321,-335.68846963226
1800000.0,1,2.6523384296295672e+23,253049748.29983908,721244998.7029428,-1825781945.4950156,1940.2594874499098,2737.591223690454,-3329.7904302918896
1800000.0,2,9.406705410554697e+24,-1708268722.1737766,1288554224.6538372,-860817375.2461462,-1647.987879274956,524.0216314778305,-469.35653733543296
1800000.0,3,3.358963612509865e+24,-328508851.25539577,-267241086.55084294,-1657443816.9029026,403.8702461143972,-387.8788513459082,1214.8298936075844
1800000.0,4,7.418048871488694e+24,-19045239.22223042,110435043.47231312,937913639.6396015,105.18462605444296,-168.37837814359713,1106.4873671907658
1800000.0,5,3.685693586328256e+24,205090623.02475283,-116142790.92385766,-1777581951.085576,-505.1278347333436,828.1603465104496,-1159.9976451654175
1800000.0,6,6.226357146557448e+24,-188725019.29949445,68935836.23529527,-1096227594.8035996,1365.079881107754,-237.28849691453692,-1009.0417456543217
1800000.0,7,8.465520410768719e+24,-110633729.3817569,6466737.982079082,-1602773475.6992042,2337.398292591194,1204.8185850237714,-3598.39842190599
1800000.0,8,6.293250332675079e+24,-308240830.9522158,-143151540.08077827,-1327177219.1444192,-713.249423711079,-1679.3536883898048,-867.8864025080918
1800000.0,9,9.6333450285479e+24,-119501343.81385475,-30333669.8825076,-1576605473.308459,-1995.7149239326159,-532.4569949444417,1254.997277743803
1810000.0,0,1.554118165150887e+23,-1679471566.9322736,567374942.2413563,-1398789448.4560926,581.9888499814666,551.2929279345681,-331.0408808764386
1810000.0,1,2.6523384296295672e+23,272391772.79732627,748506198.1467568,-1859030528.1689048,1928.280561489457,2714.9500221730323,-3319.990417134414
1810000.0,2,9.406705410554697e+24,-1724726849.9268456,1293775584.8728046,-865516679.4107417,-1643.6486157730787,520.2637042874868,-470.5009081016015
1810000.0,3,3.358963612509865e+24,-324087726.5343037,-270619265.85420495,-1644991996.9543464,480.0845572424861,-286.8418284547141,1275.600064201812
